## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Ly108--T-HDAC1-KO-RUNX3-rep2_RmBlacklist_sorted.bam --OUTPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Ly108--T-HDAC1-KO-RUNX3-rep2_RmBlacklist_sorted_mDup.bam --METRICS_FILE /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/picard_summary/CnR-20241114-CD8--Ly108--T-HDAC1-KO-RUNX3-rep2_RmBlacklist_picard_mDup.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 04 15:58:58 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib	0	15810251	0	4573378	0	2548657	1048819	0.161203	67632489

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
228.0	0	0	0	2
231.0	0	1	0	2
232.0	0	1	0	2
233.0	0	2	0	0
235.0	0	1	0	0
236.0	0	1	0	0
237.0	0	0	0	1
239.0	0	0	0	1
241.0	0	0	0	2
242.0	0	1	0	0
243.0	0	1	0	0
245.0	0	2	0	0
246.0	0	0	0	1
250.0	0	1	0	0
254.0	0	0	0	1
259.0	0	1	0	0
262.0	0	0	0	1
263.0	0	0	0	1
264.0	0	1	0	0
267.0	0	1	0	1
268.0	0	0	0	1
271.0	0	1	0	1
273.0	0	1	0	1
276.0	0	0	0	1
277.0	0	1	0	0
280.0	0	1	0	0
283.0	0	1	0	0
288.0	0	0	0	1
290.0	0	1	0	3
292.0	0	0	0	1
294.0	0	1	0	0
296.0	0	2	0	0
298.0	0	1	0	0
304.0	0	0	0	1
307.0	0	1	0	1
308.0	0	1	0	0
316.0	0	0	0	1
319.0	0	0	0	1
320.0	0	1	0	0
321.0	0	0	0	1
324.0	0	1	0	0
325.0	0	1	0	0
347.0	0	0	0	1
349.0	0	1	0	0
356.0	0	0	0	1
357.0	0	0	0	1
359.0	0	1	0	0
365.0	0	1	0	0
377.0	0	0	0	1
384.0	0	1	0	0
402.0	0	0	0	1
407.0	0	1	0	0
434.0	0	0	0	1
436.0	0	1	0	0
484.0	0	0	0	1
488.0	0	1	0	0
503.0	0	0	0	1
513.0	0	1	0	0
532.0	0	0	0	1
539.0	0	1	0	0
558.0	0	0	0	1
562.0	0	0	0	1
565.0	0	1	0	0
566.0	0	1	0	0

