## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Ly108--T-WT-RUNX3-rep3_RmBlacklist_sorted.bam --OUTPUT /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/CnR-20241114-CD8--Ly108--T-WT-RUNX3-rep3_RmBlacklist_sorted_mDup.bam --METRICS_FILE /home/mwaldherr/Paper_RicaWaldherr_2025/analysis_cutnrun/results/bowtie2/mm10_sorted/picard_summary/CnR-20241114-CD8--Ly108--T-WT-RUNX3-rep3_RmBlacklist_picard_mDup.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 04 16:58:37 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib	0	15868333	0	20465880	0	4287035	1049375	0.270163	28769487

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
231.0	0	9	0	12
232.0	0	8	0	8
233.0	0	6	0	9
234.0	0	10	0	2
235.0	0	7	0	5
236.0	0	9	0	3
237.0	0	4	0	3
238.0	0	5	0	8
239.0	0	3	0	6
240.0	0	7	0	5
241.0	0	5	0	11
242.0	0	7	0	7
243.0	0	4	0	5
244.0	0	8	0	7
245.0	0	6	0	8
246.0	0	9	0	7
247.0	0	7	0	6
248.0	0	7	0	3
249.0	0	2	0	8
250.0	0	10	0	3
251.0	0	8	0	6
252.0	0	3	0	7
253.0	0	3	0	5
254.0	0	7	0	3
255.0	0	4	0	2
256.0	0	5	0	7
257.0	0	4	0	4
258.0	0	5	0	7
259.0	0	8	0	6
260.0	0	6	0	3
261.0	0	3	0	10
262.0	0	5	0	4
263.0	0	6	0	4
264.0	0	5	0	6
265.0	0	5	0	3
266.0	0	3	0	4
267.0	0	4	0	4
268.0	0	9	0	3
269.0	0	1	0	4
270.0	0	5	0	5
271.0	0	8	0	6
272.0	0	0	0	2
273.0	0	5	0	7
274.0	0	6	0	3
275.0	0	1	0	6
276.0	0	6	0	5
277.0	0	2	0	7
278.0	0	5	0	3
279.0	0	10	0	7
280.0	0	3	0	5
281.0	0	5	0	3
282.0	0	5	0	6
283.0	0	6	0	2
284.0	0	5	0	4
285.0	0	4	0	4
286.0	0	5	0	7
287.0	0	4	0	3
288.0	0	6	0	2
289.0	0	3	0	6
290.0	0	4	0	5
291.0	0	3	0	4
292.0	0	7	0	1
293.0	0	2	0	6
294.0	0	3	0	3
295.0	0	6	0	7
296.0	0	7	0	2
297.0	0	2	0	4
298.0	0	4	0	2
299.0	0	4	0	4
300.0	0	2	0	3
301.0	0	4	0	2
302.0	0	4	0	4
303.0	0	3	0	3
304.0	0	3	0	3
305.0	0	7	0	3
306.0	0	1	0	3
307.0	0	2	0	4
308.0	0	1	0	4
309.0	0	4	0	2
310.0	0	3	0	5
311.0	0	6	0	1
312.0	0	1	0	3
313.0	0	2	0	1
314.0	0	1	0	0
315.0	0	2	0	2
316.0	0	1	0	1
317.0	0	1	0	2
318.0	0	2	0	5
319.0	0	2	0	4
320.0	0	3	0	3
321.0	0	5	0	1
322.0	0	0	0	3
323.0	0	3	0	2
324.0	0	3	0	3
325.0	0	3	0	7
326.0	0	6	0	2
327.0	0	1	0	2
328.0	0	2	0	3
329.0	0	6	0	3
330.0	0	0	0	3
331.0	0	3	0	4
332.0	0	3	0	3
333.0	0	6	0	1
334.0	0	2	0	2
335.0	0	1	0	5
336.0	0	2	0	3
337.0	0	2	0	3
338.0	0	5	0	4
339.0	0	4	0	0
340.0	0	2	0	3
341.0	0	4	0	1
342.0	0	2	0	0
343.0	0	1	0	2
344.0	0	2	0	0
345.0	0	2	0	3
346.0	0	2	0	0
347.0	0	2	0	3
348.0	0	1	0	3
349.0	0	4	0	2
350.0	0	0	0	3
351.0	0	2	0	2
352.0	0	3	0	3
353.0	0	1	0	3
354.0	0	3	0	1
355.0	0	4	0	1
356.0	0	2	0	1
357.0	0	3	0	4
358.0	0	3	0	2
359.0	0	2	0	2
360.0	0	0	0	1
361.0	0	3	0	2
362.0	0	0	0	1
363.0	0	1	0	3
364.0	0	2	0	3
365.0	0	0	0	2
366.0	0	1	0	3
367.0	0	4	0	2
368.0	0	3	0	2
369.0	0	3	0	2
370.0	0	3	0	3
371.0	0	1	0	1
372.0	0	3	0	3
373.0	0	1	0	2
374.0	0	2	0	3
375.0	0	3	0	3
376.0	0	2	0	1
377.0	0	4	0	3
378.0	0	3	0	1
379.0	0	1	0	1
380.0	0	0	0	1
382.0	0	2	0	1
383.0	0	3	0	5
384.0	0	1	0	4
385.0	0	0	0	2
386.0	0	3	0	4
387.0	0	1	0	4
388.0	0	4	0	4
389.0	0	1	0	0
390.0	0	4	0	0
391.0	0	4	0	0
392.0	0	3	0	1
393.0	0	2	0	2
394.0	0	2	0	2
395.0	0	2	0	3
396.0	0	1	0	1
397.0	0	1	0	0
398.0	0	3	0	2
399.0	0	2	0	2
400.0	0	4	0	2
401.0	0	2	0	3
402.0	0	0	0	2
403.0	0	2	0	3
404.0	0	1	0	2
405.0	0	1	0	0
407.0	0	2	0	1
408.0	0	0	0	3
409.0	0	2	0	5
410.0	0	1	0	1
411.0	0	4	0	0
413.0	0	1	0	1
414.0	0	3	0	0
415.0	0	4	0	0
416.0	0	0	0	1
417.0	0	0	0	4
418.0	0	3	0	1
419.0	0	1	0	1
421.0	0	2	0	2
422.0	0	1	0	1
423.0	0	0	0	1
424.0	0	1	0	0
425.0	0	0	0	1
426.0	0	3	0	0
427.0	0	0	0	3
428.0	0	0	0	2
429.0	0	2	0	1
430.0	0	0	0	2
431.0	0	1	0	0
432.0	0	3	0	1
433.0	0	2	0	1
434.0	0	1	0	2
436.0	0	1	0	2
437.0	0	2	0	1
438.0	0	1	0	1
439.0	0	3	0	1
441.0	0	0	0	1
442.0	0	0	0	1
443.0	0	1	0	1
444.0	0	2	0	1
445.0	0	1	0	1
446.0	0	1	0	2
447.0	0	3	0	1
448.0	0	1	0	0
450.0	0	1	0	0
451.0	0	2	0	0
453.0	0	1	0	0
455.0	0	0	0	1
456.0	0	1	0	2
457.0	0	0	0	2
460.0	0	0	0	2
461.0	0	0	0	4
462.0	0	2	0	3
463.0	0	2	0	0
465.0	0	2	0	1
466.0	0	3	0	0
467.0	0	1	0	2
468.0	0	0	0	1
469.0	0	2	0	2
470.0	0	1	0	2
471.0	0	1	0	0
472.0	0	1	0	1
473.0	0	1	0	0
474.0	0	0	0	1
475.0	0	1	0	1
477.0	0	4	0	0
479.0	0	1	0	0
480.0	0	0	0	1
481.0	0	2	0	2
482.0	0	0	0	1
483.0	0	1	0	1
484.0	0	0	0	2
485.0	0	0	0	1
486.0	0	0	0	3
487.0	0	2	0	0
488.0	0	0	0	2
489.0	0	3	0	0
490.0	0	4	0	0
492.0	0	1	0	1
493.0	0	0	0	1
494.0	0	2	0	1
495.0	0	0	0	2
496.0	0	0	0	1
497.0	0	1	0	1
498.0	0	1	0	1
499.0	0	1	0	0
500.0	0	1	0	1
501.0	0	1	0	0
502.0	0	2	0	1
503.0	0	0	0	5
504.0	0	0	0	2
505.0	0	1	0	1
506.0	0	2	0	0
507.0	0	1	0	1
508.0	0	2	0	2
509.0	0	0	0	1
510.0	0	2	0	1
511.0	0	1	0	0
513.0	0	0	0	1
514.0	0	3	0	0
516.0	0	1	0	0
517.0	0	1	0	1
518.0	0	1	0	1
520.0	0	0	0	2
521.0	0	2	0	0
522.0	0	1	0	0
524.0	0	2	0	0
528.0	0	0	0	2
530.0	0	1	0	2
532.0	0	1	0	0
533.0	0	1	0	1
534.0	0	0	0	1
535.0	0	1	0	1
536.0	0	1	0	1
537.0	0	0	0	1
540.0	0	0	0	3
541.0	0	2	0	1
542.0	0	2	0	1
543.0	0	1	0	1
544.0	0	1	0	0
546.0	0	1	0	1
547.0	0	1	0	1
548.0	0	2	0	0
549.0	0	1	0	1
553.0	0	1	0	0
555.0	0	1	0	0
556.0	0	1	0	1
557.0	0	1	0	0
559.0	0	0	0	1
560.0	0	0	0	2
561.0	0	0	0	1
564.0	0	0	0	2
567.0	0	2	0	0
568.0	0	1	0	1
569.0	0	1	0	0
571.0	0	0	0	1
573.0	0	2	0	0
575.0	0	1	0	0
577.0	0	0	0	1
578.0	0	1	0	1
580.0	0	1	0	3
581.0	0	0	0	1
583.0	0	0	0	2
584.0	0	1	0	0
586.0	0	1	0	1
587.0	0	1	0	0
588.0	0	2	0	1
590.0	0	1	0	0
591.0	0	1	0	0
592.0	0	0	0	1
593.0	0	1	0	0
594.0	0	1	0	0
595.0	0	2	0	1
597.0	0	0	0	1
600.0	0	0	0	2
601.0	0	0	0	1
602.0	0	0	0	1
604.0	0	2	0	0
605.0	0	0	0	1
606.0	0	0	0	2
607.0	0	1	0	0
608.0	0	2	0	0
609.0	0	0	0	3
610.0	0	1	0	0
611.0	0	1	0	0
613.0	0	1	0	1
614.0	0	1	0	1
615.0	0	0	0	1
616.0	0	1	0	0
617.0	0	0	0	2
619.0	0	1	0	2
620.0	0	1	0	0
621.0	0	2	0	1
623.0	0	0	0	1
628.0	0	1	0	2
629.0	0	3	0	0
630.0	0	0	0	1
632.0	0	0	0	1
633.0	0	1	0	0
634.0	0	2	0	0
636.0	0	2	0	0
639.0	0	1	0	1
642.0	0	1	0	1
643.0	0	1	0	1
646.0	0	0	0	1
648.0	0	1	0	0
650.0	0	1	0	0
653.0	0	0	0	1
654.0	0	0	0	1
655.0	0	2	0	0
656.0	0	0	0	1
657.0	0	0	0	1
660.0	0	0	0	1
661.0	0	0	0	1
663.0	0	1	0	0
664.0	0	0	0	1
666.0	0	1	0	1
667.0	0	1	0	2
668.0	0	2	0	0
676.0	0	1	0	0
677.0	0	1	0	0
678.0	0	1	0	1
679.0	0	1	0	0
680.0	0	0	0	1
684.0	0	1	0	0
685.0	0	0	0	2
688.0	0	0	0	1
690.0	0	1	0	0
696.0	0	1	0	1
697.0	0	1	0	0
701.0	0	1	0	0
708.0	0	1	0	0
709.0	0	0	0	1
710.0	0	0	0	1
711.0	0	1	0	0
712.0	0	0	0	1
720.0	0	0	0	1
724.0	0	2	0	1
725.0	0	0	0	1
731.0	0	1	0	0
732.0	0	0	0	1
733.0	0	0	0	1
736.0	0	1	0	0
738.0	0	1	0	0
740.0	0	0	0	1
746.0	0	1	0	0
748.0	0	2	0	0
755.0	0	0	0	1
758.0	0	0	0	1
760.0	0	0	0	1
766.0	0	1	0	0
769.0	0	1	0	0
771.0	0	0	0	1
773.0	0	1	0	0
781.0	0	1	0	0
782.0	0	0	0	2
788.0	0	0	0	2
792.0	0	0	0	1
793.0	0	1	0	0
797.0	0	1	0	0
799.0	0	0	0	1
801.0	0	0	0	1
802.0	0	0	0	1
804.0	0	1	0	1
805.0	0	1	0	0
807.0	0	1	0	1
808.0	0	0	0	1
809.0	0	1	0	1
811.0	0	1	0	0
813.0	0	1	0	1
814.0	0	2	0	0
815.0	0	2	0	0
820.0	0	0	0	1
821.0	0	0	0	1
822.0	0	0	0	1
827.0	0	1	0	0
829.0	0	1	0	0
830.0	0	1	0	0
833.0	0	1	0	0
842.0	0	0	0	1
844.0	0	0	0	1
845.0	0	0	0	1
851.0	0	1	0	1
852.0	0	0	0	1
853.0	0	1	0	0
854.0	0	1	0	1
856.0	0	1	0	2
857.0	0	0	0	1
861.0	0	1	0	0
862.0	0	0	0	1
867.0	0	1	0	0
868.0	0	1	0	1
869.0	0	0	0	1
871.0	0	1	0	0
875.0	0	1	0	0
876.0	0	0	0	1
878.0	0	1	0	0
881.0	0	1	0	0
883.0	0	0	0	1
884.0	0	1	0	0
889.0	0	1	0	0
892.0	0	1	0	0
903.0	0	0	0	1
912.0	0	0	0	1
916.0	0	0	0	1
921.0	0	1	0	2
924.0	0	1	0	0
926.0	0	1	0	0
930.0	0	1	0	0
935.0	0	0	0	1
937.0	0	1	0	0
944.0	0	0	0	1
946.0	0	0	0	1
951.0	0	1	0	0
959.0	0	0	0	1
963.0	0	1	0	0
965.0	0	1	0	0
975.0	0	1	0	0
980.0	0	0	0	1
982.0	0	0	0	1
988.0	0	1	0	0
1003.0	0	1	0	0
1006.0	0	0	0	1
1019.0	0	1	0	0
1045.0	0	0	0	1
1058.0	0	1	0	1
1064.0	0	0	0	1
1074.0	0	0	0	1
1081.0	0	1	0	0
1095.0	0	1	0	0
1096.0	0	1	0	0
1100.0	0	0	0	1
1114.0	0	1	0	1
1154.0	0	1	0	1
1155.0	0	0	0	1
1169.0	0	1	0	0
1171.0	0	1	0	0
1176.0	0	0	0	1
1193.0	0	1	0	0
1205.0	0	0	0	1
1212.0	0	0	0	1
1217.0	0	0	0	1
1224.0	0	1	0	0
1227.0	0	0	0	1
1236.0	0	0	0	1
1237.0	0	1	0	0
1242.0	0	1	0	0
1244.0	0	1	0	0
1247.0	0	1	0	0
1280.0	0	0	0	1
1293.0	0	1	0	0
1309.0	0	0	0	1
1326.0	0	0	0	1
1328.0	0	1	0	0
1336.0	0	0	0	1
1347.0	0	1	0	0
1356.0	0	1	0	0
1549.0	0	0	0	1
1576.0	0	1	0	0
1578.0	0	0	0	1
1602.0	0	0	0	1
1604.0	0	1	0	0
1631.0	0	1	0	0
1687.0	0	0	0	1
1707.0	0	1	0	0
1771.0	0	0	0	1
1791.0	0	1	0	0
1853.0	0	0	0	1
1879.0	0	1	0	0
1906.0	0	0	0	1
1947.0	0	1	0	0
1958.0	0	0	0	1
1982.0	0	1	0	0
2256.0	0	0	0	1
2283.0	0	1	0	0
2420.0	0	0	0	1
2436.0	0	1	0	0
2445.0	0	0	0	1
2486.0	0	1	0	0
2713.0	0	0	0	1
2752.0	0	1	0	0

